walletAddress,tokenId,addOnTraitNames[0],,
0x0178274ec3e22cb684a35d829f5e15f66441e71a,3441,ENERGY HALO,,
0x2586fd6c4be1e8e3997b7febba1d55e782921181,3447,ENERGY HALO,,
0x7fa156213bf512aabdc10dd0a256c50e475d4797,3650,ENERGY HALO,,
0xab006ef2d32aa31046ed944a5e3fb334c7103d70,3659,ENERGY HALO,,
0x9dba0bdc3cdf271a21902d8b9a6092b4925c90eb,3854,ENERGY HALO,,
0x0e746f622f5211ea6b3798f12c18897968323ee2,3965,ENERGY HALO,,
0xd9995c31e55cc4fad781c5f4cb206d9c02fd5743,4160,ENERGY HALO,,
0x529f786b6cc026ce88ee866a0de859283c216e50,4183,ENERGY HALO,,
0xa33608c15d3b6b17c0de81f446c9e9cfd94e1ca0,4236,ENERGY HALO,,
0xf3cc66f9aed8f2b5434376be3c550d13d73fcb19,4251,ENERGY HALO,,
0x1150b76f1ad489b429b2931d7474cbb2648412d1,4400,ENERGY HALO,,
0x962820f5a960989b8dd9230a6b0bd1f7f8516aa1,4455,ENERGY HALO,,
0x5dfec12fabc7462664a940d95a3615acf713a78b,4459,ENERGY HALO,,
0x69f34fa31896062765be14dddf5daca50295ddc8,4536,ENERGY HALO,,
0xb4fd729d6a8b87cf06ccbbbc99d9f937a73b6712,4571,ENERGY HALO,,
0xc04b0a3b33198499a40d4ff4bc96c64152237d69,4608,ENERGY HALO,,
0x7971d990927cee5874a5b1546820b1c00ddfade1,4616,ENERGY HALO,,
0xe6cff7d3e95a98352b6aa0620239961e1d4c3185,4848,ENERGY HALO,,
0x0ebbfc8d21809fda013520670b51ba7dfd440fb7,4890,ENERGY HALO,,
0x5ef31854bd27c308305e87cbb09af526203c2ba4,5257,ENERGY HALO,,
0x651817b6b7464b61c6c6ef87da2bc84ee0e64377,5280,ENERGY HALO,,
0x614b8e8bda95961154b3d7ef950b4f128f4164ab,5288,ENERGY HALO,,
0x30e7e868fbfb6bc621092ebb41515f66a64c51ee,5398,ENERGY HALO,,
0x99e3b7452a66bca68d3863f04ff332d5d89dbbec,5543,ENERGY HALO,,
0x4c83164f7d0aea91d0f35b08b5f63153d635afd6,5645,ENERGY HALO,,
0x059bb7cacc79a53d8aae643260797f5c7174f3be,5675,ENERGY HALO,,
0xadfc6ab71e54413c3cef23d118ec3d9a09022f54,4861,ENERGY HALO,,
0x2692413e283367ebd8e230ed3e306665887f76e4,5780,ENERGY HALO,,
0xc728e910f01b38c2f07191b12a84cacda4888d9d,5795,ENERGY HALO,,
0xd4c144f04da8fa311fa427d4bba19989d30cba44,5838,ENERGY HALO,,
0x0ecdf706d25f9ded9cb68a028376cfc2eaf212c0,5905,ENERGY HALO,,
0xe71fba00145d2b1bbd8de102050ac38c25a219b9,5947,ENERGY HALO,,
0x765a16ca391a6b9249cfa65bf2d14c38722198e3,5961,ENERGY HALO,,
0xe726f6422e4e896722e4e8eb8ea9a559f86c8cae,6024,ENERGY HALO,,
0x4d30a17f19531788db2083ae4e135bcfc130b574,6074,ENERGY HALO,,
0x0e147665ae1fa50f4dc0ef2f0468e0341d4e8c00,4840,ENERGY HALO,,
0xa7530577983e2a1bcbd094edee034586efc65ec9,6126,ENERGY HALO,,
0x6bf3fbadad843c45691c23f46cafc5aa7ef0fe8a,6226,ENERGY HALO,,
0x5ba5bb2dda6770898855e40c2f2b5cd5d8e91d57,6261,ENERGY HALO,,
0x3986665e7c1d8e0e24c73d89745d18a21b985777,6265,ENERGY HALO,,
0x814942045fa68dfb742915422b6a1c0cd96cf4fc,6319,ENERGY HALO,,
0xf74e5e9ee55b6e1213d8614d98c29dadc4cda198,6381,ENERGY HALO,,
0xaca12994c2c73b80ca1d4cde933f0c43cf34bed8,5704,ENERGY HALO,,
0xdea5f15f7b09b40770e4b19541108a6fd170ccc6,6449,ENERGY HALO,,
0x72abf1632e1b7a7bbf0f792874c818e9ac7e024a,6472,ENERGY HALO,,
0x2d806988c9d9e0544b254130d3f177ee2400dd49,6493,ENERGY HALO,,
0xbaa2162081fad8924eeb3e0e9d642fa8f392fff4,5134,ENERGY HALO,,
0x49a3aab8ebe80725646937b9e9f6f8b4e9867bfe,6589,ENERGY HALO,,
0x9baf58f14c3cff74e99702cbd6a819bc54c108d3,6592,ENERGY HALO,,
0xcab02285881551276337e1c9c6b456d2bb87c12d,6598,ENERGY HALO,,
0x1506a7142a35d151def426e55f476819586e47b6,6673,ENERGY HALO,,
0x4502d9a525113e82ad87b168625d554448acd2d9,6699,ENERGY HALO,,
0xe69f5e3041979d14427b18c2a0fadf4658f3a2b7,6832,ENERGY HALO,,
0x3c6d3f83adf3ace961403d980daa953a1a511ed6,7002,ENERGY HALO,,
0x1b49144f6e4c41ee7ed030cf93b185cbbbbc7f0e,7029,ENERGY HALO,,
0x5a6a19033e3790891a00d97be1931e45b2a78ff7,7039,ENERGY HALO,,
0x573594f24486dbab2571c3f0343c8a79efb72652,7044,ENERGY HALO,,
0x75dac0afd8cbf342a5e9cd7fb19f8469c1876980,7050,ENERGY HALO,,
0x4bdc3b5d5004a1409dd62b23a744cfeab3a0ce91,7090,ENERGY HALO,,
0xe2fc10aad0c1ff8e1c5e8abdffc27d55750f784b,7215,ENERGY HALO,,
0x63cf011949b2f982db925ee2c02e755bea5142de,7246,ENERGY HALO,,
0x9f6b08a69155e81d8191b7e74b15f333cdea1996,7300,ENERGY HALO,,
0xa4fdcc5442bb5ad69d9db54cde1d41df61e5e69c,7304,ENERGY HALO,,
0x8fc4faa9dd274dc801ca629234e83183031634ec,7423,ENERGY HALO,,
0xe86418d35c1f506d4f9230b995206992e9e814a1,7541,ENERGY HALO,,
0x02dda1454edc4b87db37825db22f7a08cb9fd6e1,7900,ENERGY HALO,,
0xa844c09162dc14e30a3f70532354f5b5d702ca6e,8040,ENERGY HALO,,
0x9ab2b7ce57e19820e0269f4f94e825b3893b6f9f,8270,ENERGY HALO,,
0xaf464e8a9c29711c60b551f9e524170ef78c4699,27645,ENERGY HALO,,
0xf2f755961cb81ca5afcf2414a0a53122c3246523,15749,ENERGY HALO,,
0x532e9df581ac1073e6d74d23d97078c31c04da3c,8454,ENERGY HALO,,
0x837a9901300312c86884902db2bfd343a93604dc,5595,ENERGY HALO,,
0x4b42391baa84d0d412c2c89ba78d05304a7d679b,8468,ENERGY HALO,,
0x32ce9adc3bab34a088ef9c8fc8bc6145e6ac5b3e,8473,ENERGY HALO,,
0x1a73b69426b0dc3d2118d433dc6e28a8ec2e42fb,8752,ENERGY HALO,,
0x5fe6451f6e9dcfa9acd8feaeea69edfa4514c891,9216,ENERGY HALO,,
0x241994b83e4d34eeb7c0edacd341ace5e5aa324c,9278,ENERGY HALO,,
0xb40759163943934d3fd80b7f486b4dfb26f131f1,9294,ENERGY HALO,,
0xbca0ea9794b74a3cb29edfb348035d97ba46a3c8,9306,ENERGY HALO,,
0x99671dd3dea00fb83b229d382314060bfdb37b77,9321,ENERGY HALO,,
0x00757438f320d3e53acc25b168361a9f7e66d17d,9325,ENERGY HALO,,
0xf109f3b3a73b8201dfa53ad0039e893c163208f3,9401,ENERGY HALO,,
0x133b2f8476af944c434454695313082215d5c4b3,9550,ENERGY HALO,,
0x9c7430afc305b1bde1e40875cc508de0824a0463,9558,ENERGY HALO,,
0x7d86c0e63fcee1c5a1fb84ffe59c6e828c3d5f5a,9589,ENERGY HALO,,
0xc4694b7cfb2d40a9030ec45ee08e91bf6bfe2642,9013,ENERGY HALO,,
0x4e16c6d4ab2648b18f921ecf5ee2a8c2eba78f31,9602,ENERGY HALO,,
0x927bb9c83896880bcf778cb6e816a5982705797c,9616,ENERGY HALO,,
0xe74a36c87c2a3e2310e9aa65cdf9187d786099cc,2984,ENERGY HALO,,
0x8f2c951926c62fe0e5382c3d5f79afc81c559829,9734,ENERGY HALO,,
0x434eb950ef67470f1c255bdacd1b6a39e1c67a14,2689,ENERGY HALO,,
0x50c57c918d52042bbd94b92c34e27dbd7c4b37ce,10002,ENERGY HALO,,
0x9d292255ddc87532974ef5b13cb5d8c44bfcab23,10016,ENERGY HALO,,
0x2b80058c3100c0d2a2ed35295f139ea75a58faf9,10237,ENERGY HALO,,
0xd0549fb8b8c7168159e8774d300bdefae0f4d382,10297,ENERGY HALO,,
0xf4b40b20572d117ead7b5ca3c7eff7d3cbdc4067,9584,ENERGY HALO,,
0x2c2eddb62ddf2905b89a3698e5ef4f7647e4e6a0,10501,ENERGY HALO,,
0xdc4572b085a7cdd2894e752ddcff02db6abd3ac5,10630,ENERGY HALO,,
0x5d6baeab27282b169c2c8cac0735849180436127,10644,ENERGY HALO,,
0xbbf17d93a2307df43f7cc1098efcf0985e995c65,10688,ENERGY HALO,,
0x1f7da94f8ffb08ef04809e588a060224c4137877,5660,ENERGY HALO,,
0xe2f62dfef10ac98830c9cd29ee240b18aeeb803c,10813,ENERGY HALO,,
0xf35a6d5e5639392462c8aa580b03b000a7978548,10789,ENERGY HALO,,
0x9989b3c5080615d0066e3b65b8e3869170c4380b,10877,ENERGY HALO,,
0x6f0cdfc10886a8c168a8ebef9c0f280ff860454b,10896,ENERGY HALO,,
0x5535c48511faa34bc3666f385b9b3ab93a65f845,10915,ENERGY HALO,,
0x3be6066ea4b3238a44a70bc6e8c6edbb34f8d59b,11019,ENERGY HALO,,
0xd40b829ba49a54505aeb6440dc3d91d4d59ddec7,11142,ENERGY HALO,,
0x76ff728f2a0a8766f7427b489d9465c52dee2faf,11156,ENERGY HALO,,
0x3df5ba668fa69378cee5440a0786e87ba582fbdf,11195,ENERGY HALO,,
0xb22a1b38f6c3a899a9657eccc94f6d30e812ed7d,11274,ENERGY HALO,,
0x51f6749dee3510f983c15b7c239cc6df4e4054ea,11286,ENERGY HALO,,
0xe7745349bd9f159f284705b71a265c2b3cec7829,11294,ENERGY HALO,,
0xb1b86cc078870a9c0f998f7c24dc27ac3dd46cf1,11335,ENERGY HALO,,
0xbaa80c08cd13085cda25b3d02634d393f506b3fe,11349,ENERGY HALO,,
0x782d139eb24a54f0b55bf96dc0f0bf7a7241240c,11350,ENERGY HALO,,
0x30c842b5091bca284e6ce48f3a07d6957f17b225,11367,ENERGY HALO,,
0x821221842fd8c25f124165df51a684a1c433f36e,11379,ENERGY HALO,,
0x4c6e100adad0a362f8985a929245e83a9356f80e,11409,ENERGY HALO,,
0x416f10b4c8917ddee646db4e4d566b64d5cfa8c4,11415,ENERGY HALO,,
0xc339b8ea29fea68c33f277982070cf78d8fd2439,11423,ENERGY HALO,,
0x7caec00e024bbde0dcdaeed9c9407baf88fdc65c,11431,ENERGY HALO,,
0xa9deedba572029155090de0eea714c14015c2043,17306,ENERGY HALO,,
0x31a2a7ba4214d589b3188d3dab15befc9e53326b,11504,ENERGY HALO,,
0xec43d8e6433e1bb63e2d03bf5bc997f3bfe80ccd,11518,ENERGY HALO,,
0x9d26441039ee261339c5ed75a4c04342462b556a,11488,ENERGY HALO,,
0x103eeb2776a9ad7a8e6c6d39b2dbb2540d13cdbc,11689,ENERGY HALO,,
0x5e1bd214fbff85f66d5ce01a0c95f73ed191e1bd,11702,ENERGY HALO,,
0xf131dd9e4b573b2ff6d2ceddc9a20399a18299ef,11732,ENERGY HALO,,
0x2dd045bbfac383b64836fd348ef32852863a2b22,11745,ENERGY HALO,,
0x003c9f72c550fabb7ac70493d5cc9a4fe1702770,11755,ENERGY HALO,,
0x3d31b6eccd7a3109e8a497c4273b5d71f121dad4,11756,ENERGY HALO,,
0x7eef6f6affb8d30dbfc332e9f3065b27ae80d5e1,11795,ENERGY HALO,,
0x5b7150765efc02e66b2011815f5f9d707d0105bf,11797,ENERGY HALO,,
0x41d4a1444b457d211fa8e58e51f819d6c2a4fa82,11826,ENERGY HALO,,
0x39858bf4b981c4b0c1e5acc79c00d190b20a4411,11897,ENERGY HALO,,
0x4b5ce31dce36e1dab6500366a55a1f4a139dafad,11898,ENERGY HALO,,
0x54e801f18b21c4ebd18114f5f5fb06695246a9c8,11966,ENERGY HALO,,
0xb02fa29bfd054db5514115533b6fac39dac75391,12021,ENERGY HALO,,
0xc5efe8de192c03b757ada4eb99f5f20ad0f359d6,12044,ENERGY HALO,,
0xdb93d7f09c1c74103ad02f606104db9987716fcc,29526,ENERGY HALO,,
0xef401f073c731ed6c32c0eb971686482db58410d,12060,ENERGY HALO,,
0xe3b39b7175c4ddb02b27c0298abd4ca547a00c4b,12074,ENERGY HALO,,
0xb8e5008189d4d73c9569cf26cd659bfbcbff5e50,12101,ENERGY HALO,,
0x5a5a8b626f384b1dda0788f6b73feffc183a9b77,12191,ENERGY HALO,,
0xed3512cd293c412625430c9560d21f8baf0ccb63,12228,ENERGY HALO,,
0xa7daa5f5d66e3d023c6b5ca3ca9e14ffe87e2990,12261,ENERGY HALO,,
0x4210fd4fd4402a1fc4fa4f2cbd5a362653fa9ab3,12300,ENERGY HALO,,
0xcb436c31cfbf853e142701f9638be0dbf9665b6f,12432,ENERGY HALO,,
0x713aa0891b17dcb54208502518e4665a4affc40b,12473,ENERGY HALO,,
0xda6146692585d8183f98d907423031119a937ca3,12509,ENERGY HALO,,
0x765d8e61bd060d0400bbe2a1d648b225434ec9f2,12562,ENERGY HALO,,
0xdabf2d06e5a421618a61df8b65d870f84c623614,12677,ENERGY HALO,,
0x97909a4e583f2b8df6047ef0a6042e7eef07aebc,12693,ENERGY HALO,,
0x1f9794a6da51648e45b46ef47c15ff22d8478685,4935,ENERGY HALO,,
0x21878ff9f4a68e2b301cc7e7c4b09e30ad837c54,12869,ENERGY HALO,,
0x9e9af836e38879975132f1431b5ca700c8a89409,37849,ENERGY HALO,,
0xe5a173cc9bc3333ee8e89635764b9ab92d1da6ed,13571,ENERGY HALO,,
0x57704e0f9f7b423a6d42cbe6db211af3f05c3c33,13468,ENERGY HALO,,
0x9b7446a60e23c5b1e6b9bb23b557ef1733c887b8,13777,ENERGY HALO,,
0x491cd01270282b17d75dd893c0bb257bb232c4fb,13829,ENERGY HALO,,
0x7f7835dfe1f050f48597380551d5d2ef792d50bf,12862,ENERGY HALO,,
0x897ca23ae83acaf6e46ae47d49f37bedf3f52a1b,14079,ENERGY HALO,,
0xf79e6e9c6848fe682ec4901a9bbef18c155612a9,14234,ENERGY HALO,,
0xc299e5c2f332da21031a506b6344a61d4152469f,14524,ENERGY HALO,,
0x71cfc3f780d4e862dec34dcf483089ab1f802c76,14529,ENERGY HALO,,
0x09af3edc9bc33b1a867ae01e6e300719589aa7ef,14556,ENERGY HALO,,
0xc4fc5c7a07d51c189330557ba271f398e1f608b4,14557,ENERGY HALO,,
0xf547cbf173cb0f4d6332efb2577bd8b626e47b7e,14587,ENERGY HALO,,
0x1629912dab8de15d41228ce4ea10a55701f9ec7b,14604,ENERGY HALO,,
0xc253a4bdc84f6a989aa278ce389d1ee779119d00,14607,ENERGY HALO,,
0x2e20a2f32a87141cfd6ef43268458dc905687cdc,14662,ENERGY HALO,,
0xa2cebdc2343794fde0be95f059f77ca9d363ec8b,14691,ENERGY HALO,,
0x1d496481a2af9cb914cc4c9d330b827132a1b823,14692,ENERGY HALO,,
0x91d594baf4507ed70e30c1ee4307ddcf9a221351,14710,ENERGY HALO,,
0x90f9d1a516142b407103eec86284b11267d2e7c6,14711,ENERGY HALO,,
0x21c8f4db9a6850817f5e7aaaa3f4d61cc006d00b,14727,ENERGY HALO,,
0xc6ef5da125cbf1657b5579172626a8a8fb28029a,14729,ENERGY HALO,,
0x776178cd753e86d71d45d0f6ed01ad192e0c7d8f,14898,ENERGY HALO,,
0x60b73717cf711f312a621f19bd76ac138da5af76,14972,ENERGY HALO,,
0xb360d17a4f95711bc1206c11912c432905cdfc13,14998,ENERGY HALO,,
0x547f262d4c6b9e62c0868ffb24f6fe24379cb0e2,15039,ENERGY HALO,,
0xdb7adf3ad27f912bca141239b7b24858ebc4b4ba,21663,ENERGY HALO,,
0x2c2fa8a0b0aa01169d1f7e2dc70829572c263d58,15255,ENERGY HALO,,
0xeb5d9de1318b271a7a25e2b716d158ff95b7e334,15293,ENERGY HALO,,
0x21899a387e1a0fe59d11d872841ae731aeae3709,15323,ENERGY HALO,,
0x44edb1b35ad9d679e977803a222aaa15eb32ad1d,15466,ENERGY HALO,,
0x7cdded391cef865b7f03905b0c29da129b308e4e,15503,ENERGY HALO,,
0x9c3b8e00fbd7add4126c20f562051c679f5c721d,15647,ENERGY HALO,,
0xf5f155dfc740a89ffaa17c4f6459aec7d7206413,15774,ENERGY HALO,,
0x22723cc5ae5a1b4514ca41f2466e2ade15cf529b,15798,ENERGY HALO,,
0xe3921277177e0b9acd49f90d6d02a155d6b3a894,16261,ENERGY HALO,,
0xd171f2a340cf380162aa60700b453e5bc04b33f6,16482,ENERGY HALO,,
0xebdda7e58c5d2906f396737726ca974c7732aeb3,16525,ENERGY HALO,,
0xb6d9c3fa3a63a8a6221ac7fc3bd67936a79ef641,16535,ENERGY HALO,,
0xbbe00f22ccc4b0fc83c2656a75cbe007ba3949a7,16565,ENERGY HALO,,
0xb7fec6a0f8884061b839eef30148d0f2827cd6dd,16909,ENERGY HALO,,
0xb41b06a92d2a37a86eb741d5c531c9f667786d5b,17224,ENERGY HALO,,
0xbac3a5f847f2d720259397997dae4370c36baa54,17292,ENERGY HALO,,
0x4c559e973c20282d06a6059ff8ddd7284a98df0b,17385,ENERGY HALO,,
0x2a5a9da096f9a246fef6f838132460f5ee8cbe6a,17525,ENERGY HALO,,
0xc2fa91efde9fd71b3ac5912f7c7a48d4680847ec,17563,ENERGY HALO,,
0x0884b960a194e53751ae0d2a1aaee503b7d3f6b7,17625,ENERGY HALO,,
0x0efa6709ee448ce04402485746cfafce52f74460,5320,ENERGY HALO,,
0xe8176e7f80845bf155cc02c26899344c0ebcaeb8,21771,ENERGY HALO,,
0x7379e6927ebece670cba86d31c9efb8cee11daed,17957,ENERGY HALO,,
0x9054d405e55dc35621d550003a0e23bfc3f063cb,17964,ENERGY HALO,,
0xee6b71b0b9e8a2e7a30f3f966a41c8b414d5e2cc,18043,ENERGY HALO,,
0x92b52e6441a9e2e03d080e951249d93df222f855,18061,ENERGY HALO,,
0x3301b534666bd75b70a0580df39ad189e99aff38,18127,ENERGY HALO,,
0xdb0ac64a3eb69b7f82108214eb720c8f4bbd46e4,18136,ENERGY HALO,,
0xb8440c4c032a7b5e959e4f2a1ed39161eec302a4,18139,ENERGY HALO,,
0x2e7e1fd81f6e859b16e5e301f8e189d221f27b6a,18175,ENERGY HALO,,
0x72b95a566356a03bd6df37cb2936b9156a27f83d,18194,ENERGY HALO,,
0x89210ffafdfbcd181ec27621ba2a7dfc36b92fa4,26062,ENERGY HALO,,
0x31ed3f72e8e5d9a5ca1ac48e4e7ebff6ac6f5832,18205,ENERGY HALO,,
0x09d17398b9f98ba7b1a71418c8c5d6dcf5587c89,18309,ENERGY HALO,,
0x0d588a775dcf391ac1b3d7a0365ddf19cf3e2710,18310,ENERGY HALO,,
0x375fff73b38f28fdd7df3774f7a281c8cb94b8d1,18328,ENERGY HALO,,
0x3960eb7ecad4b3b8d49be08ea6a2eb2e1b6f863c,18339,ENERGY HALO,,
0xb197dec2733bace8e9dc1ca5955d95530d5f71bb,18340,ENERGY HALO,,
0x2e5699bd2fc431c903287aca34f2f8495a5ce7bb,18344,ENERGY HALO,,
0x20a2cd7a5ab91fc23fd8bc3cf1e731a7e71e6ca8,18346,ENERGY HALO,,
0xcf313ab5314f60efcb9d9cb80a8de1890b6c6c00,18365,ENERGY HALO,,
0x311f38980266002baa05ba36c57e0142a70cb8fe,18444,ENERGY HALO,,
0x5d73785acd03f129b63fefeb611b18df8aef7b7d,18447,ENERGY HALO,,
0x073fa92371d9316a032feb5ad325448573bcbcf0,18453,ENERGY HALO,,
0xb4f639f41454e1ddb3b958aa18bc7f3569d8e356,18454,ENERGY HALO,,
0x8f23d85aec0f75a6a40e9003edf4ea856fe65ef9,18455,ENERGY HALO,,
0x0cd6add85af67489d2417e1e8a5853180fdb56e1,18469,ENERGY HALO,,
0x5a1d68934c56f5289997fbea876f879b1840cf94,18553,ENERGY HALO,,
0xa603da977f4da790d8f3d0ff42db79cacc6f6960,14069,ENERGY HALO,,
0xf231c34e3d79ff9483c440f470a363236d45a3a0,18783,ENERGY HALO,,
0x3b99389d972bc0bdb4eb18fa6b9dd6dd61534ba9,18920,ENERGY HALO,,
0xfd6b88375cf9cc8dfc481ed75dc5b62957aeb798,19072,ENERGY HALO,,
0xdcd82cb3787d2e40ea52748da3c61baf1d0a9c33,19158,ENERGY HALO,,
0xb7abf73d250806524a40c353e6e46d95f1196817,19263,ENERGY HALO,,
0xfa65e65a6321c37486972d71b3f50400bd43f974,38107,ENERGY HALO,,
0xe4d39ceb0d38b94548ebe070641f40c451c0492d,19491,ENERGY HALO,,
0x1fdaec3aa05daf80ab81c4d1f62338b4e39a8c21,19501,ENERGY HALO,,
0x15f438c3fed4eb5474e3bc3655d0ab3cfd0cddf1,19814,ENERGY HALO,,
0x97aedac1f88d193ef501cb946a5951846c84aa81,37882,ENERGY HALO,,
0xbfbcb584c0c9025bdb69ab9a95b69058d96e6b87,6016,ENERGY HALO,,
0xc4676e5e99b823e54b3e6c32c8143bb441633eea,19913,ENERGY HALO,,
0x3b798f398e3a7e6ae516d501aa77074e08f36034,20126,ENERGY HALO,,
0xe9e8e849a61339dbd0e731598255b8d864fb0c54,20212,ENERGY HALO,,
0x21b05fced2d8729e4e8b01ba0e20499036bf3753,20271,ENERGY HALO,,
0xc009d0ec41fbea88bd722bdeb04159a24fe8f591,20288,ENERGY HALO,,
0x50877b3f45413cb122ac973af1b01b9c927cb535,20322,ENERGY HALO,,
0x186113e44d217117e327c3b16dd547ee42967c06,20351,ENERGY HALO,,
0xfcd8e8555e49f146a9f0e2b71abf7951320b9c30,20460,ENERGY HALO,,
0x00409fc839a2ec2e6d12305423d37cd011279c09,14029,ENERGY HALO,,
0xd6c061f37a6dc54c0ec57ae2676f36641c01174f,20649,ENERGY HALO,,
0x6dda398b039a3c8adbfcf01314dc55365bd6c81b,20670,ENERGY HALO,,
0xa2c1a8ea436faa03a6bb55b8b38d6f72372d1158,1344,ENERGY HALO,,
0x04b0f18b9b1ff987c5d5e134516f449aa9a2e004,20744,ENERGY HALO,,
0x94eb2ba090f8e0a1217c52c2ec51242b7f69ca86,4452,ENERGY HALO,,
0xfffa92ec41925b4f4fa44cef294083cbe16b02f5,8768,ENERGY HALO,,
0xf77506dac023a7483b8ec308b387abb161ac4fa0,20803,ENERGY HALO,,
0x197da6348ec7542c3b349292da0a088f6d3dff80,20804,ENERGY HALO,,
0x32ab7b482856d5e9fda9d1f893655ebe8f9c4089,8782,ENERGY HALO,,
0x47c585ef78fecb8b3cfd4f989fcfd8be18f9c11f,20815,ENERGY HALO,,
0xa752cf8614d8d695e5f17faa3819945bf8fd4e23,2967,ENERGY HALO,,
0xa7cedabc04cc2b682b065b0cae017d0efe880779,20864,ENERGY HALO,,
0x2f2a0c97288ea0d0da15af4cc899fba7fb895728,20870,ENERGY HALO,,
0x66805d8b82664acab4cbe0c0498889dde9af7841,20893,ENERGY HALO,,
0x479aeafa930a9c41ffb6147d7f1106c036ad9963,20895,ENERGY HALO,,
0xc487519a5ae8ba15bcaa05cafbbd47cc68022c60,20911,ENERGY HALO,,
0xad1a8f99527fc224c014f6774c096070add8b0d5,20915,ENERGY HALO,,
0xf257099a47d5f68a6ec62280ab543c2011f3989b,20938,ENERGY HALO,,
0xfdd95b4e539417b7668270f07d1453e19ff6cd7c,20998,ENERGY HALO,,
0x635a0c839c184f2c2420630f0828db1f0a72cbc6,21055,ENERGY HALO,,
0x1ac805822a880cf46b2452de3a654ead24a74693,25273,ENERGY HALO,,
0xd68d91ee77c3c2c98cbf7f98cec4e71c33319eed,21224,ENERGY HALO,,
0xedd24a124e1afbdf13e9e9dd8ccfd867488b804a,21340,ENERGY HALO,,
0xf99d98d447e150e4fb3849b227d3d5275358ffbe,21794,ENERGY HALO,,
0xb15a11842955e9f891b59c0c1ed6e44ca25fa518,15073,ENERGY HALO,,
0xcf0fb4d249b8c2f17dd805ac2b6f28ffc3d0049c,6351,ENERGY HALO,,
0x6ad9970e111a6babd1e17bb913afc4c6335b339c,22132,ENERGY HALO,,
0xcc74a5af5af819c6b8e997340e47fcb4ca75bf7e,25757,ENERGY HALO,,
0x2374646285d252aba3a25a06a38a7194ba4254ce,22882,ENERGY HALO,,
0x7cfdb9341b6ee1ba5bb292d2a3467ccbad2344f6,5826,ENERGY HALO,,
0x74c63a8dd0ddb5493564384b854cb200f1702127,23476,ENERGY HALO,,
0x421b2f6b8fb28221a818add7e62e01d26b241603,38362,ENERGY HALO,,
0x69a21c190aebab0bf16ed3a0091ae07811ea8fc8,23842,ENERGY HALO,,
0x7f9a2efbe1336a5e719e28d836ecf1cf247dc638,1199,ENERGY HALO,,
0xde1ac7360340f506786e0a08b7d45d014d07a1c3,24028,ENERGY HALO,,
0x4f5b152bd2a016a4483ea5b2beef08a8c81a309d,29239,ENERGY HALO,,
0x936f1883189ac015ce59bc8d948bd97fb21ef04d,26135,ENERGY HALO,,
0x5b921b5d15e5afb7769651b091d98a028e8f2862,28971,ENERGY HALO,,
0x143fd6c9493038481a3f967b8416f48ccc0f99a7,26011,ENERGY HALO,,
0xab678725ea857a69b1733747879decc4f8b4e52c,1151,ENERGY HALO,,
0x5337505cdab5082d36e3f410838e251978283a01,21838,ENERGY HALO,,
0xc43ffa24919cc00d1c3789f405668f19d580963f,24379,ENERGY HALO,,
0xad6237b50131beb6b9194d478ee4952c9d89ab1f,10820,ENERGY HALO,,
0xe16c2f1a86b9d64f82cd8f9b4e3eeb7505464420,21760,ENERGY HALO,,
0x9c736bc2e027eae121aba7ca9292aff0b891d283,29308,ENERGY HALO,,
0xf0820613780a03968c3ea10fee99f9c9e0ae61e5,1696,ENERGY HALO,,
0x424cb8e1ae9c0519d26589575e350560ebd25c6d,24622,ENERGY HALO,,
0xa1e43dc1e7e17b3ce21c39af5201ea246e5b96b8,31552,ENERGY HALO,,
0x0cb3c48256a18c9dd67fd6d8d5e7eb25d3b8bbee,24799,ENERGY HALO,,
0xd8e5759964ff1c7585310c6c0c03eba64374f08d,24843,ENERGY HALO,,
0x819d5e7de3b05bc4f1992621b2fc7e76064fd502,24884,ENERGY HALO,,
0x9b1838003997a3c38b31eb4cb560c8ab448ec594,25133,ENERGY HALO,,
0x226825354172f5e0f01b79621e0764fe2f1b11ed,25152,ENERGY HALO,,
0x2a57701cc3338ded47fe44695db146342cab2428,25208,ENERGY HALO,,
0x8e851709627e32f6f658d85179b8928b45c099be,19378,ENERGY HALO,,
0xad1f58ca02544553e3f6c1ba95f7b24ec8bb1851,19432,ENERGY HALO,,
0x8341ebef4f265ff81492b1b04de80b004205c5ce,26207,ENERGY HALO,,
0xa2d35e418814a8b6367c66a5ac2fec8ea16332b2,25359,ENERGY HALO,,
0xb3d8edaf090070d2691ebbf38c408f33b7c83a26,21644,ENERGY HALO,,
0xaa5f37fbb0e3763661cd75fb7c07eb2986388f6a,2954,ENERGY HALO,,
0x3a2f2ec3e482b01ac2353a0baddc850ca18028fb,29010,ENERGY HALO,,
0x8943b6c8c565a4a50cdf14fd1ba48d633acd1543,25481,ENERGY HALO,,
0xba8cdb1deadf026178dd5211ab1700586a76c14c,17890,ENERGY HALO,,
0x87dd9282247d03e8415c37025137752522defce1,28868,ENERGY HALO,,
0xa6ae8542f21108a84eb065352d721e12d513f649,2310,ENERGY HALO,,
0x9e978fafa8c19ccafc10f1957bd8e8e0939886f0,26331,ENERGY HALO,,
0x08df65a5a9c110c2103c0c3cb4a05affa44ccd9c,25903,ENERGY HALO,,
0x0d998071eb7685bec3913a24d84dae65d840f777,25761,ENERGY HALO,,
